-1,4.354742
-1,4.375220
-1,4.347981
-1,4.352719
-1,4.375783
-1,4.367378
-1,4.351558
-1,4.366055
-1,4.352010
-1,4.345429
-1,4.375575
-1,4.356765
-1,4.353932
-1,4.376335
-1,4.366523
-1,4.352189
-1,4.379411
-1,4.351903
-1,4.344035
-1,4.376011
-1,4.344374
-1,4.373262
-1,4.377884
-1,4.347195
-1,4.351227
-1,4.358688
-1,4.347287
-1,4.370547
-1,4.379052
-1,4.359413
-1,4.369875
-1,4.402731
-1,4.363226
-1,4.355284
-1,4.355572
-1,4.348600
-1,4.350625
-1,4.391862
-1,4.361583
-1,4.364816
-1,4.377350
-1,4.357718
-1,4.358963
-1,4.348903
-1,4.356461
-1,4.362992
-1,4.385167
-1,4.386646
-1,4.363096
-1,4.399784
-1,4.367063
-1,4.361318
-1,4.363881
-1,4.352098
-1,4.363493
-1,4.355491
-1,4.385088
-1,4.359782
-1,4.357692
-1,4.376396
-1,4.374632
-1,4.386311
-1,4.355361
-1,4.379185
-1,4.349167
-1,4.390345
-1,4.363889
-1,4.349485
-1,4.355746
-1,4.353112
-1,4.350031
-1,4.351652
-1,4.356077
-1,4.346956
-1,4.358008
-1,4.376257
-1,4.348035
-1,4.385663
-1,4.357724
-1,4.358042
-1,4.351384
-1,4.350648
-1,4.355642
-1,4.367379
-1,4.350170
-1,4.387670
-1,4.348746
-1,4.379907
-1,4.349087
-1,4.347908
-1,4.350122
-1,4.359058
-1,4.362962
-1,4.361519
-1,4.359862
-1,4.365216
-1,4.388051
-1,4.346206
-1,4.351320
-1,4.377471
-1,4.348727
-1,4.389224
-1,4.374475
-1,4.346139
-1,4.350177
-1,4.350799
-1,4.349400
-1,4.359440
-1,4.376534
-1,4.359647
-1,4.344496
-1,4.377093
-1,4.404045
-1,4.350082
-1,4.347588
-1,4.356623
-1,4.380572
-1,4.351322
-1,4.377515
-1,4.354170
