-1,4.350560
-1,4.350248
-1,4.378693
-1,4.376651
-1,4.361773
-1,4.361320
-1,4.358290
-1,4.351002
-1,4.351405
-1,4.370076
-1,4.351576
-1,4.350041
-1,4.350280
-1,4.376873
-1,4.356798
-1,4.348080
-1,4.360101
-1,4.383260
-1,4.357238
-1,4.356955
-1,4.354214
-1,4.351855
-1,4.352801
-1,4.355110
-1,4.353117
-1,4.358777
-1,4.361205
-1,4.352901
-1,4.354376
-1,4.352284
-1,4.349285
-1,4.355654
-1,4.367114
-1,4.365383
-1,4.362803
-1,4.396654
-1,4.364587
-1,4.383304
-1,4.359285
-1,4.357212
-1,4.379130
-1,4.377445
-1,4.359819
-1,4.357382
-1,4.350454
-1,4.403403
-1,4.359010
-1,4.353143
-1,4.406697
-1,4.350226
-1,4.357067
-1,4.367734
-1,4.386736
-1,4.380010
-1,4.377067
-1,4.357099
-1,4.361303
-1,4.397458
-1,4.361641
-1,4.378827
